line_no,raw,type,start,end,length_mm,estimated_time_sec,warnings,feedrate,feed_mode,spindle_speed,feed_unit,effective_feed_mm_min,feed_capped,plane,direction,tool_id,event,reference_code,reference_axes,phase2_entry_velocity_mm_s,phase2_exit_velocity_mm_s,phase2_peak_velocity_mm_s,phase2_v_cap_mm_s,phase2_a_cap_mm_s2,phase2_j_cap_mm_s3,phase2_profile_type,phase2_slowdown_ratio,phase2_bottleneck_reason,phase2_segment_count
1250,X9.990 Y49.162 I-12.027 J18.761,arc,"6.394, 46.292, 206.647","9.99, 49.162, 206.647",4.609092852304917,0.10124722373724716,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,49.67788011616402,41.11294385734236,49.67788011616407,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.9254529545449826,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1251,X13.419 Y53.011 I-27.142 J27.630,arc,"9.99, 49.162, 206.647","13.419, 53.011, 206.647",5.1586975639260855,0.188411639794911,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,41.11294385734236,8.39527573788801,41.11294385734237,125.0,800.0,10000.0,degraded_s_curve_no_cruise,6.640383300952405,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1252,X13.256 Y53.485 I-0.237 J0.184,arc,"13.419, 53.011, 206.647","13.256, 53.485, 206.647",0.5936769571405116,0.07925602475254832,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,8.39527573788801,8.395275737888278,8.395275737888317,125.0,800.0,10000.0,degraded_s_curve_no_cruise,17.89286652982128,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1253,G01 X12.995 Y53.552,linear,"13.256, 53.485, 206.647","12.995, 53.552, 206.647",0.26946242780766405,0.028610072807372558,,7500.0,G94,10000.0,mm_per_min,7500.0,False,,,,,,,8.395275737888278,10.44161640299615,10.441616402996175,125.0,800.0,10000.0,degraded_s_curve_no_cruise,13.271828395587006,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1254,G03 X7.156 Y50.090 I-1.189 J-4.651,arc,"12.995, 53.552, 206.647","7.156, 50.09, 206.647",7.5397172240730415,0.3795373165230632,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,10.44161640299615,2.4378115726002236,28.64721450523505,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.96058579404658,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1255,G01 X-4.748 Y51.026 Z205.182 F10000,linear,"7.156, 50.09, 206.647","-4.748, 51.026, 205.182",12.030275848873957,0.32223151008721374,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,2.4378115726002236,7.3806933113827995,69.80675534165275,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.4641745838462334,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1256,G03 X-11.535 Y50.949 I-3.355 J-3.432 F7500,arc,"-4.748, 51.026, 205.182","-11.535, 50.949, 205.182",7.5389467624454785,0.39116533861793307,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,7.3806933113827995,1.6949392709359252,28.56845386127539,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.298493051120682,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1257,X-8.791 Y48.251 I22.713 J20.361,arc,"-11.535, 50.949, 205.182","-8.791, 48.251, 205.182",3.8507690395511163,0.16456451268267508,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,1.6949392709359252,39.83525890886851,39.83525890886856,125.0,800.0,10000.0,degraded_s_curve_no_cruise,7.244528784119123,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1258,X-5.595 Y46.002 I12.797 J14.789,arc,"-8.791, 48.251, 205.182","-5.595, 46.002, 205.182",3.9145253702444713,0.09034320292734407,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,39.83525890886851,46.649313221130825,46.64931322113089,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.0417309047384045,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1259,X-1.998 Y44.635 I6.345 J11.286,arc,"-5.595, 46.002, 205.182","-1.998, 44.635, 205.182",3.862303367033568,0.07838646420985473,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,46.649313221130825,51.77378580858901,51.77378580858901,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.6280210735564586,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1260,X2.398 Y44.729 I1.999 J9.383,arc,"-1.998, 44.635, 205.182","2.398, 44.729, 205.182",4.436430722261995,0.08555033160267035,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,51.77378580858901,49.97444930650598,52.95959314614676,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.4715791553321114,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
1261,X5.994 Y46.231 I-3.244 J12.827,arc,"2.398, 44.729, 205.182","5.994, 46.231, 205.182",3.9113056259466497,0.08290691178027064,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,49.97444930650598,44.240209362435834,49.974449306506,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.7608488911482905,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1262,X9.191 Y48.601 I-10.602 J17.638,arc,"5.994, 46.231, 205.182","9.191, 48.601, 205.182",3.98588910156097,0.09895979072235316,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,44.240209362435834,36.054327662977485,44.24020936243587,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.3232825687961522,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1263,X11.536 Y50.949 I-21.361 J23.676,arc,"9.191, 48.601, 205.182","11.536, 50.949, 205.182",3.3199520243349023,0.1562878934290484,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.054327662977485,1.7012611025502387,36.05432766297753,125.0,800.0,10000.0,degraded_s_curve_no_cruise,7.966926074277038,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1264,X4.748 Y51.024 I-3.431 J-3.357,arc,"11.536, 50.949, 205.182","4.748, 51.024, 205.182",7.539882468558827,0.3968625590773027,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,1.7012611025502387,5.437167502173418,28.560609488283674,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.295241046876274,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1265,G01 X-3.616 Y51.582 Z203.716 F10000,linear,"4.748, 51.024, 205.182","-3.616, 51.582, 203.716",8.509818799480982,0.26639163302586827,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,5.437167502173418,14.207955488745467,54.28377703003873,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.217338529819139,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1266,G03 X-10.126 Y49.657 I-2.292 J-4.217 F7500,arc,"-3.616, 51.582, 203.716","-10.126, 49.657, 203.716",7.540393178397877,0.36683203072318327,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,14.207955488745467,2.150906890001078,29.046653221625096,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.091076159558343,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1267,X-7.193 Y47.188 I17.240 J17.506,arc,"-10.126, 49.657, 203.716","-7.193, 47.188, 203.716",3.8377558768433984,0.16347066756120726,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.150906890001078,39.65627981231332,39.656279812313365,125.0,800.0,10000.0,degraded_s_curve_no_cruise,7.192145338630359,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1268,X-3.596 Y45.273 I8.907 J12.390,arc,"-7.193, 47.188, 203.716","-3.596, 45.273, 203.716",4.087208541000047,0.09405277054305046,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,39.65627981231332,47.043688957123095,47.04368895712314,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.0462983937932924,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1269,X3.596 Y45.272 I3.597 J9.652,arc,"-3.596, 45.273, 203.716","3.596, 45.272, 203.716",7.346734253962588,0.14862080660707397,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,47.043688957123095,47.09814257549593,51.65301901955812,125.0,800.0,10000.0,degraded_s_curve_no_cruise,2.611737373891493,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
1270,X7.193 Y47.188 I-5.334 J14.345,arc,"3.596, 45.272, 203.716","7.193, 47.188, 203.716",4.087609331595102,0.09392023733050242,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,47.09814257549593,39.731674129641604,47.09814257549593,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.0410484483117872,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1271,X10.133 Y49.665 I-14.218 J19.862,arc,"7.193, 47.188, 203.716","10.133, 49.665, 203.716",3.8483421410384895,0.1636458502350181,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,39.731674129641604,2.142377439501478,39.731674129641654,125.0,800.0,10000.0,degraded_s_curve_no_cruise,7.180785097016065,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1272,X3.616 Y51.565 I-4.208 J-2.309,arc,"10.133, 49.665, 203.716","3.616, 51.565, 203.716",7.5398245761527685,0.3851734237214409,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.142377439501478,8.952845137947293,28.5852301220554,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.095492364689674,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1273,G01 X-3.053 Y52.117 Z202.251 F10000,linear,"3.616, 51.565, 203.716","-3.053, 52.117, 202.251",6.850291234684844,0.2137089949999746,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,8.952845137947293,27.35228444523186,47.43852194819058,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.199511175960645,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1274,G03 X-8.946 Y48.749 I-1.263 J-4.631 F7500,arc,"-3.053, 52.117, 202.251","-8.946, 48.749, 202.251",7.539019124295127,0.32498325088914826,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,27.35228444523186,2.693746757758499,32.13180621294985,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.845738623683532,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1275,X-5.994 Y46.594 I13.514 J15.413,arc,"-8.946, 48.749, 202.251","-5.994, 46.594, 202.251",3.659763591760667,0.1772766068494905,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.693746757758499,32.99110580542818,32.9911058054282,125.0,800.0,10000.0,degraded_s_curve_no_cruise,9.42393758712201,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1276,X-2.797 Y45.196 I7.010 J11.678,arc,"-5.994, 46.594, 202.251","-2.797, 45.196, 202.251",3.498912430233207,0.09487686035896423,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,32.99110580542818,40.51563556488541,40.51563556488548,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.6310828790218346,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1277,X3.197 Y45.316 I2.801 J9.815,arc,"-2.797, 45.196, 202.251","3.197, 45.316, 202.251",6.0849067158109085,0.13929980481564738,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,40.51563556488541,42.01275295741841,45.886179519444994,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.0059005938828776,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,5
1278,X6.394 Y46.838 I-4.464 J13.498,arc,"3.197, 45.316, 202.251","6.394, 46.838, 202.251",3.550019827336211,0.09200929491317653,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,42.01275295741841,34.940405333148306,42.01275295741847,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.4463548118663474,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1279,X8.947 Y48.749 I-11.365 J17.840,arc,"6.394, 46.838, 202.251","8.947, 48.749, 202.251",3.1920292427223838,0.15213525377111506,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,34.940405333148306,2.660746672894613,34.94040533314836,125.0,800.0,10000.0,degraded_s_curve_no_cruise,7.986316230488769,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1280,X3.053 Y52.118 I-4.631 J-1.263,arc,"8.947, 48.749, 202.251","3.053, 52.118, 202.251",7.54053462464257,0.3454703323968574,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.660746672894613,19.92679942331829,30.151123479070662,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.860621224413153,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1281,G01 X-2.051 Y51.755 Z200.786 F10000,linear,"3.053, 52.118, 202.251","-2.051, 51.755, 200.786",5.32248156408268,0.18126391652023782,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,19.92679942331829,18.27247244955588,39.643345101745226,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,5.676046481258169,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1282,G03 X-7.601 Y47.846 I-0.821 J-4.729 F7500,arc,"-2.051, 51.755, 200.786","-7.601, 47.846, 200.786",7.540261366572037,0.3509094764029592,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,18.27247244955588,2.6922128609990623,30.051164154637245,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.845851553554159,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1283,X-4.795 Y46.136 I10.370 J13.853,arc,"-7.601, 47.846, 200.786","-4.795, 46.136, 200.786",3.2909482546816102,0.15373335078843983,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.6922128609990623,35.6597169616913,35.65971696169135,125.0,800.0,10000.0,degraded_s_curve_no_cruise,7.830300412870002,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1284,X-1.598 Y45.113 I5.186 J10.704,arc,"-4.795, 46.136, 200.786","-1.598, 45.113, 200.786",3.3679254623686163,0.08661978048684851,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,35.6597169616913,41.92424895281496,41.92424895281503,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.3948186169044687,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1285,X3.218 Y45.505 I1.606 J10.050,arc,"-1.598, 45.113, 200.786","3.218, 45.505, 200.786",4.8784984196220105,0.11814165478263601,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,41.92424895281496,37.30566547180856,43.94049324662193,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.242120773986229,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
1286,X6.302 Y46.960 I-4.494 J13.519,arc,"3.218, 45.505, 200.786","6.302, 46.96, 200.786",3.4181903111323417,0.10357923414452203,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,37.30566547180856,28.31581953860145,37.3056654718086,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.152088584917162,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1287,X7.598 Y47.846 I-10.799 J17.192,arc,"6.302, 46.96, 200.786","7.598, 47.846, 200.786",1.5702996608166109,0.10121013741600803,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,28.31581953860145,2.707089749183474,28.31581953860154,125.0,800.0,10000.0,degraded_s_curve_no_cruise,8.058560777806717,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1288,X2.048 Y51.755 I-4.729 J-0.821,arc,"7.598, 47.846, 200.786","2.048, 51.755, 200.786",7.54001314260514,0.3754255245599506,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.707089749183474,11.43934667190347,28.704891702103104,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.84022706816754,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1289,G01 X-0.990 Y51.597 Z199.321 F10000,linear,"2.048, 51.755, 200.786","-0.99, 51.597, 199.321",3.3764823411355214,0.16721431201964546,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,11.43934667190347,11.470353285863185,28.93024475745312,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,8.253871688812621,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1290,G03 X-5.891 Y46.899 I-0.101 J-4.799 F7500,arc,"-0.99, 51.597, 199.321","-5.891, 46.899, 199.321",7.540727133509387,0.3749232016306784,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,11.470353285863185,2.878097880228078,28.70331506508319,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.762518083609503,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1291,X-2.975 Y45.613 I6.772 J11.403,arc,"-5.891, 46.899, 199.321","-2.975, 45.613, 199.321",3.194700215724429,0.168462610661052,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.878097880228078,30.08376834747623,30.083768347476315,125.0,800.0,10000.0,degraded_s_curve_no_cruise,10.181330142839329,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1292,X2.975 I2.975 J9.666,arc,"-2.975, 45.613, 199.321","2.975, 45.613, 199.321",6.039334664005542,0.17716473013809814,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,30.08376834747623,30.055003972990924,37.27633131607157,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.924578326803157,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,5
1293,X5.887 Y46.897 I-3.843 J12.659,arc,"2.975, 45.613, 199.321","5.887, 46.897, 199.321",3.1902389646631995,0.16837399559663124,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,30.055003972990924,2.8794086161916166,30.05500397299094,125.0,800.0,10000.0,degraded_s_curve_no_cruise,10.189606730210322,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1294,X0.989 Y51.597 I-4.799 J-0.099,arc,"5.887, 46.897, 199.321","0.989, 51.597, 199.321",7.539855420715769,0.3787493635964006,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.8794086161916166,10.36233771610181,28.62370955252829,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.762007915563917,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1295,G01 X-3.240 Y53.641 Z197.856 F10000,linear,"0.989, 51.597, 199.321","-3.24, 53.641, 197.856",4.9202237753988385,0.222829343572154,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,10.36233771610181,2.878743971821472,37.76640487800183,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,7.54807619002692,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1296,G03 X-4.316 Y46.939 I2.813 J-3.889 F7500,arc,"-3.24, 53.641, 197.856","-4.316, 46.939, 197.856",7.539378932862638,0.3147898800833204,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.878743971821472,36.40227348041353,36.40227348041355,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.762748136394725,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1297,X-3.881 Y46.412 I4.297 J3.109,arc,"-4.316, 46.939, 197.856","-3.881, 46.412, 197.856",0.6838136094779562,0.018676871231817313,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.40227348041353,36.55814293424241,36.70518903895339,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.4166323104317198,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1298,X-3.350 Y46.013 I1.300 J1.175,arc,"-3.881, 46.412, 197.856","-3.35, 46.013, 197.856",0.6682430667354676,0.018306324804737,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.55814293424241,36.55814293424241,36.55814293424243,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.429033783956665,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1299,X-1.998 Y45.556 I2.691 J5.742,arc,"-3.35, 46.013, 197.856","-1.998, 45.556, 197.856",1.4301772690576557,0.038143203732222686,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.55814293424241,38.377040638509776,38.37704063850983,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.3761975382892357,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1300,X1.998 I1.998 J9.362,arc,"-1.998, 45.556, 197.856","1.998, 45.556, 197.856",4.025596395629502,0.10927662477182645,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,38.377040638509776,33.211356677940444,39.17797543336569,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.645666088848149,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
1301,X3.350 Y46.013 I-1.338 J6.197,arc,"1.998, 45.556, 197.856","3.35, 46.013, 197.856",1.4301793504944926,0.044708632367253975,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,33.211356677940444,30.711825809477276,33.21135667794051,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.9858276981852843,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
1302,X4.311 Y46.928 I-1.349 J2.376,arc,"3.35, 46.013, 197.856","4.311, 46.928, 197.856",1.340324823835249,0.042533886190188344,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,30.711825809477276,32.21969175691413,32.21969175691415,125.0,800.0,10000.0,degraded_s_curve_no_cruise,4.035998541216794,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1303,X2.819 Y53.551 I-4.057 J2.565,arc,"4.311, 46.928, 197.856","2.819, 53.551, 197.856",7.540770889385052,0.31312617972989565,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,32.21969175691413,4.492757195463608,34.052973396100455,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.041437245181955,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1304,G01 X-4.513 Y51.971 Z196.390 F10000,linear,"2.819, 53.551, 197.856","-4.513, 51.971, 196.39",7.642236583618701,0.2770637082659537,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,4.492757195463608,2.699660357817941,51.578083700954195,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.0423783280897485,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1305,G03 X-0.876 Y46.239 I4.684 J-1.047 F7500,arc,"-4.513, 51.971, 196.39","-0.876, 46.239, 196.39",7.540163086765254,0.3151802230866938,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,2.699660357817941,36.41102026772633,36.4110202677264,125.0,800.0,10000.0,degraded_s_curve_no_cruise,11.843430461468733,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1306,X0.878 Y46.240 I0.876 J3.918,arc,"-0.876, 46.239, 196.39","0.878, 46.24, 196.39",1.7682601691300825,0.04788945642741687,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.41102026772633,36.46971567245636,37.240269872830055,125.0,800.0,10000.0,degraded_s_curve_no_cruise,3.4029956172506552,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
1307,X4.512 Y51.973 I-1.050 J4.684,arc,"0.878, 46.24, 196.39","4.512, 51.973, 196.39",7.539060333517898,0.3172846587459761,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,36.46971567245636,1.6706306795731782,36.4697156724564,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.3092307712957,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
1308,G00 Z300.000,rapid,"4.512, 51.973, 196.39","4.512, 51.973, 300",103.61000000000001,1.4413471982552593,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,83.33333333333333,83.33333333333333,800.0,8000.0,full_s_curve_with_cruise,2.3185458261031093,acceleration or jerk limited; axis velocity limit; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1309,X9.497 Y22.227,rapid,"4.512, 51.973, 300","9.497, 22.227, 300",30.16081466074814,0.45494455279237556,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,130.92053664236076,166.66666666666666,1013.9452249293398,10139.452249293397,degraded_s_curve_no_cruise,2.5139935039865318,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1310,Z208.112,rapid,"9.497, 22.227, 300","9.497, 22.227, 208.112",91.888,1.300683198255259,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,83.33333333333333,83.33333333333333,800.0,8000.0,full_s_curve_with_cruise,2.3591821896498253,acceleration or jerk limited; axis velocity limit; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
1311,G03 X5.581 Y27.771 I-4.730 J0.814,arc,"9.497, 22.227, 208.112","5.581, 27.771, 208.112",7.539085367318708,0.3172825238944234,,7500.0,G94,10000.0,mm_per_min,7500.0,False,G17,G03,,,,,1.6706306795731782,36.469233271043564,36.469233271043635,125.0,800.0,10000.0,degraded_s_curve_no_cruise,12.309383109053583,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
