line_no,raw,type,start,end,length_mm,estimated_time_sec,warnings,feedrate,feed_mode,spindle_speed,feed_unit,effective_feed_mm_min,feed_capped,plane,direction,tool_id,event,reference_code,reference_axes,phase2_entry_velocity_mm_s,phase2_exit_velocity_mm_s,phase2_peak_velocity_mm_s,phase2_v_cap_mm_s,phase2_a_cap_mm_s2,phase2_j_cap_mm_s3,phase2_profile_type,phase2_slowdown_ratio,phase2_bottleneck_reason,phase2_segment_count
926,X-20.776 Y76.175 I-7.646 J-2.754 F10000,arc,"-18.338, 85.167, 218.369","-20.776, 76.175, 218.369",9.921436796609575,0.19412215181312803,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,56.14578957366648,45.64149445771029,56.14578957366651,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.5960130112104784,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
927,X-23.900 Y74.260 I-8.095 J9.696 F10000,arc,"-20.776, 76.175, 218.369","-23.9, 74.26, 218.369",3.6772052878442225,0.08628430836775657,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,45.64149445771029,39.427557813396874,45.641494457710365,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.10834282388026,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
928,G01 X-24.552 Y73.980 F10000,linear,"-23.9, 74.26, 218.369","-24.552, 73.98, 218.369",0.709580157557976,0.018187804909659818,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,39.427557813396874,38.600567194817316,39.42755781339693,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.2719639014552975,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
929,X-26.990 Y73.084,linear,"-24.552, 73.98, 218.369","-26.99, 73.084, 218.369",2.5974333485192638,0.1073408412647128,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,38.600567194817316,9.79542668627668,38.60056719481736,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.887622437351171,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
930,G03 X-27.192 Y72.513 I0.146 J-0.372 F10000,arc,"-26.99, 73.084, 218.369","-27.192, 72.513, 218.369",0.6869338255592221,0.07672239580908295,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,9.79542668627668,9.795426686276569,9.7954266862767,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,19.71759892293022,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
931,X-19.574 Y60.396 I300.749 J180.609 F10000,arc,"-27.192, 72.513, 218.369","-19.574, 60.396, 218.369",14.313770815412353,0.2644087912827518,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,9.795426686276569,61.8971316370277,78.21471750487608,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.827746023434833,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
932,G02 X-17.583 Y56.705 I-19.194 J-12.740 F10000,arc,"-19.574, 60.396, 218.369","-17.583, 56.705, 218.369",4.199565281592975,0.07013780594677932,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,61.8971316370277,57.796280067719806,61.89713163702773,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.8484403808668937,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
933,X-16.384 Y52.471 I-15.678 J-6.726,arc,"-17.583, 56.705, 218.369","-16.384, 52.471, 218.369",4.412786734654487,0.07996245404021143,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,57.796280067719806,52.46426354548298,57.796280067719884,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.120415172351105,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
934,X-16.604 Y48.325 I-10.692 J-1.511 F10000,arc,"-16.384, 52.471, 218.369","-16.604, 48.325, 218.369",4.177841539172657,0.08295748290564017,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,52.46426354548298,48.16059097135118,52.46426354548303,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.4199060082155657,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
935,X-20.437 Y43.342 I-7.661 J1.928 F10000,arc,"-16.604, 48.325, 218.369","-20.437, 43.342, 218.369",6.465609147580956,0.14764122767741902,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,48.16059097135118,39.04600595591966,48.16059097135119,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.171479788966277,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
936,X-21.517 Y42.793 I-8.302 J14.984 F10000,arc,"-20.437, 43.342, 218.369","-21.517, 42.793, 218.369",1.2117809718059507,0.032086050575881646,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,39.04600595591966,36.47221935202464,39.046005955919725,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.413945533996377,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
937,G03 X-23.847 Y36.417 I2.023 J-4.353,arc,"-21.517, 42.793, 218.369","-23.847, 36.417, 218.369",7.540008571130854,0.31729573846456327,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.47221935202464,1.6706306795731782,36.47221935202471,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.41125359141478,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
938,G00 Z300.000,rapid,"-23.847, 36.417, 218.369","-23.847, 36.417, 300",81.631,1.177599198255259,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,83.33333333333333,83.33333333333333,800.0,8000.0,full_s_curve_with_cruise,2.4043137171239253,acceleration or jerk limited; axis velocity limit; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
939,X-27.458 Y123.250,rapid,"-23.847, 36.417, 300","-27.458, 123.25, 300",86.90805031756264,0.7836470190950744,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,166.66666666666666,166.66666666666666,1000.8643063992104,10008.643063992104,full_s_curve_with_cruise,1.5028278282461034,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
940,Z216.904,rapid,"-27.458, 123.25, 300","-27.458, 123.25, 216.904",83.096,1.1951791982552589,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,83.33333333333333,83.33333333333333,800.0,8000.0,full_s_curve_with_cruise,2.3971855810453344,acceleration or jerk limited; axis velocity limit; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
941,G03 X-31.367 Y117.701 I0.820 J-4.730,arc,"-27.458, 123.25, 216.904","-31.367, 117.701, 216.904",7.538966983549792,0.31729385398886795,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,1.6706306795731782,36.47179351158057,36.471793511580586,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.41143286999577,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
942,X-29.721 Y109.938 I104.772 J18.162,arc,"-31.367, 117.701, 216.904","-29.721, 109.938, 216.904",7.937426138739999,0.15208678882385684,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.47179351158057,65.93904410274106,65.93904410274111,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.635819702738734,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
943,X-27.730 Y103.546 I58.008 J14.558 F10000,arc,"-29.721, 109.938, 216.904","-27.73, 103.546, 216.904",6.698404936069999,0.09590884373920913,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,65.93904410274106,73.61132191902297,73.61132191902303,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.4759513129595527,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
944,X-25.975 Y99.550 I37.592 J14.132 F10000,arc,"-27.73, 103.546, 216.904","-25.975, 99.55, 216.904",4.3665565962239485,0.05767130367233009,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,73.61132191902297,77.76957965420698,77.76957965420699,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2317614897763502,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
945,G01 X-25.575 Y98.768 F10000,linear,"-25.975, 99.55, 216.904","-25.575, 98.768, 216.904",0.8783643890777882,0.01128225826752946,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,77.76957965420698,77.8652490322178,77.90416060081701,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.1407702786036444,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
946,X-25.110 Y97.952 F10000,linear,"-25.575, 98.768, 216.904","-25.11, 97.952, 216.904",0.939191673728001,0.012090126470574968,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,77.8652490322178,77.49982113703157,77.86524903221782,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.1454843934367442,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
947,G03 X-21.579 Y93.084 I23.781 J13.533 F10000,arc,"-25.11, 97.952, 216.904","-21.579, 93.084, 216.904",6.025936811659451,0.08051442359467001,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,77.49982113703157,72.09558974832049,77.49982113703157,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.2818384743470808,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
948,X-18.017 Y89.791 I25.368 J23.867 F10000,arc,"-21.579, 93.084, 216.904","-18.017, 89.791, 216.904",4.854876773954988,0.06923577960634483,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,72.09558974832049,68.09996770900203,72.09558974832052,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.422776421417373,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
949,G02 X-14.540 Y86.765 I-36.404 J-45.340 F10000,arc,"-18.017, 89.791, 216.904","-14.54, 86.765, 216.904",4.610568334517211,0.07093684520114413,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,68.09996770900203,61.806240284513066,68.09996770900212,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.626501433689318,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
950,X-12.267 Y83.440 I-6.743 J-7.049 F10000,arc,"-14.54, 86.765, 216.904","-12.267, 83.44, 216.904",4.056846263274725,0.0671270543772666,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,61.806240284513066,58.989485914285616,61.806240284513144,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.8080043521860123,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
951,X-14.746 Y74.751 I-6.727 J-2.779,arc,"-12.267, 83.44, 216.904","-14.746, 74.751, 216.904",9.748151505858287,0.16668825079832347,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,58.989485914285616,58.989485914287535,58.989485914287535,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.854530115711002,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,10
952,X-19.181 Y72.581 I-8.608 J11.975 F10000,arc,"-14.746, 74.751, 216.904","-19.181, 72.581, 216.904",4.960775389341965,0.08607240238619313,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,58.989485914287535,55.365174981108275,59.220160233830924,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.9773406633666566,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
953,G03 X-25.353 Y70.599 I42.287 J-142.232 F10000,arc,"-19.181, 72.581, 216.904","-25.353, 70.599, 216.904",6.482946280471523,0.1833160368245031,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,55.365174981108275,9.710743670651155,55.36517498110828,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.101829655333355,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
954,X-25.559 Y70.022 I0.139 J-0.375,arc,"-25.353, 70.599, 216.904","-25.559, 70.022, 216.904",0.6979644990100907,0.0794077873247068,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,9.710743670651155,9.710743670651222,9.71074367065134,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,20.12847455214578,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
955,X-17.982 Y58.179 I314.647 J192.951 F10000,arc,"-25.559, 70.022, 216.904","-17.982, 58.179, 216.904",14.060280334208867,0.2613406466315069,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,9.710743670651222,62.95067076273465,77.54179761539736,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.8721644891565146,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
956,G02 X-15.433 Y53.204 I-19.006 J-12.880 F10000,arc,"-17.982, 58.179, 216.904","-15.433, 53.204, 216.904",5.603893853442835,0.09448160668586669,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,62.95067076273465,55.50299444504165,62.95067076273466,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.9316023926084083,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
957,X-14.542 Y48.410 I-13.314 J-4.955,arc,"-15.433, 53.204, 216.904","-14.542, 48.41, 216.904",4.900355894674821,0.09267753377046387,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,55.50299444504165,50.13045451344315,55.502994445041736,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.2772654722371217,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
958,X-16.783 Y42.521 I-8.561 J-0.113 F10000,arc,"-14.542, 48.41, 216.904","-16.783, 42.521, 216.904",6.452613787373783,0.1396543939544765,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,50.13045451344315,41.98347612555388,50.13045451344321,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.8965710523863692,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,6
959,X-19.839 Y40.486 I-6.393 J6.289 F10000,arc,"-16.783, 42.521, 216.904","-19.839, 40.486, 216.904",3.6976995065832625,0.09411259418781771,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,41.98347612555388,36.43910260591227,41.98347612555395,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.479093804144096,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
960,G03 X-21.971 Y34.042 I2.156 J-4.288,arc,"-19.839, 40.486, 216.904","-21.971, 34.042, 216.904",7.539050020863456,0.31631282067470146,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.43910260591227,2.1579543589504784,36.43910260591232,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.118035662166182,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
961,G01 X29.880 Y45.675 Z224.230 F10000,linear,"-21.971, 34.042, 216.904","29.88, 45.675, 224.23",53.64254995803238,0.6010204589309236,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,2.1579543589504784,4.048146386886835,166.66666666666666,166.66666666666666,800.0,10000.0,full_s_curve_with_cruise,1.8673623190332302,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
962,G03 X27.970 Y52.189 I-4.212 J2.302 F10000,arc,"29.88, 45.675, 224.23","27.97, 52.189, 224.23",7.53984658501999,0.3120773215133597,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,4.048146386886835,36.35876178379136,36.358761783791465,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,14.98506870654632,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
963,G02 X24.776 Y54.611 I3.637 J8.112 F10000,arc,"27.97, 52.189, 224.23","24.776, 54.611, 224.23",4.043211509891165,0.10181749960340686,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,36.35876178379136,42.85159514150574,42.851595141505776,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.471051435710774,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
964,X22.930 Y59.597 I7.030 J5.437 F10000,arc,"24.776, 54.611, 224.23","22.93, 59.597, 224.23",5.399415505157738,0.11647234474749948,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,42.85159514150574,49.64620048888335,49.646200488883444,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.821153079883572,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,5
965,X23.543 Y64.391 I14.057 J0.638 F10000,arc,"22.93, 59.597, 224.23","23.543, 64.391, 224.23",4.857108922162238,0.09270375713505155,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,49.64620048888335,55.021866699153776,55.02186669915386,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.308708664206153,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
966,X25.910 Y69.585 I21.213 J-6.531 F10000,arc,"23.543, 64.391, 224.23","25.91, 69.585, 224.23",5.723764405906048,0.09848962988335491,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,55.021866699153776,61.08966660731344,61.08966660731347,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.984592137459371,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
967,G03 X31.335 Y78.775 I-275.983 J169.104 F10000,arc,"25.91, 69.585, 224.23","31.335, 78.775, 224.23",10.672255784280262,0.1734240605558046,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,61.08966660731344,46.630216049383435,69.48772936273593,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.9023945195876397,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
968,X33.736 Y83.206 I-100.361 J57.246 F10000,arc,"31.335, 78.775, 224.23","33.736, 83.206, 224.23",5.040098207726407,0.15951226402075513,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,46.630216049383435,12.82668612854031,46.63021604938354,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,6.597078854188964,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
969,X33.622 Y83.798 I-0.448 J0.221,arc,"33.736, 83.206, 224.23","33.622, 83.798, 224.23",0.6472384232672949,0.051956387869029896,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,12.82668612854031,12.82668612853935,12.826686128540318,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,13.67865346723247,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
970,G02 X30.050 Y90.761 I6.908 J7.942,arc,"33.622, 83.798, 224.23","30.05, 90.761, 224.23",8.01823265649863,0.2714948561756729,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,12.82668612853935,41.45740175438554,41.457401754385565,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,9.297568563806356,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,7
971,X30.065 Y94.756 I18.040 J1.929,arc,"30.05, 90.761, 224.23","30.065, 94.756, 224.23",4.003143618485594,0.0892294810314817,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,41.45740175438554,48.10311668254659,48.10311668254665,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.905142349918358,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,3
972,G01 X30.156 Y95.555,linear,"30.065, 94.756, 224.23","30.156, 95.555, 224.23",0.8041654058712113,0.016598693411031176,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,48.10311668254659,48.79190823993011,48.791908239930116,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.4401491056947817,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
973,G02 X30.985 Y100.349 I64.267 J-8.643,arc,"30.156, 95.555, 224.23","30.985, 100.349, 224.23",4.866291031923976,0.09011530252499003,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,48.79190823993011,58.96528857406682,58.965288574066854,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.2316159047870916,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
974,G03 X31.968 Y105.389 I-210.718 J43.723,arc,"30.985, 100.349, 224.23","31.968, 105.389, 224.23",5.135089099490845,0.07729496781701777,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,58.96528857406682,73.90156869865127,73.90156869865135,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.5087771335566718,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
975,X33.193 Y113.717 I-154.764 J27.003,arc,"31.968, 105.389, 224.23","33.193, 113.717, 224.23",8.418620212845465,0.10414358703682958,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,73.90156869865127,87.48276204261836,87.48276204261842,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.1482897317702667,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,2
976,X34.174 Y122.723 I-419.890 J50.305,arc,"33.193, 113.717, 224.23","34.174, 122.723, 224.23",9.059444558373196,0.09693964890428472,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,87.48276204261836,99.24098048058354,99.24098048058356,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.839448319091153,acceleration or jerk limited; short segment speed degradation,2
977,G01 X34.398 Y125.013,linear,"34.174, 122.723, 224.23","34.398, 125.013, 224.23",2.3009293774473023,0.02303139540432403,,10000.0,G94,10000.0,mm_per_min,10000.0,False,,,,,,,99.24098048058354,100.5670934162593,100.56709341625934,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,1.6682675871517856,acceleration or jerk limited; short segment speed degradation,1
978,G03 X36.745 Y155.916 I-706.868 J69.222,arc,"34.398, 125.013, 224.23","36.745, 155.916, 224.23",30.9944553152039,0.3440875367777771,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,100.5670934162593,36.47158004777933,119.60634356448627,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.503456486405078,acceleration or jerk limited; low exit velocity due to next junction; short segment speed degradation,3
979,X32.211 Y160.968 I-4.793 J0.259,arc,"36.745, 155.916, 224.23","32.211, 160.968, 224.23",7.539810914883578,0.31729290934126503,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,36.47158004777933,1.6706306795731782,36.471580047779405,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.411522739601534,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
980,G00 Z300.000,rapid,"32.211, 160.968, 224.23","32.211, 160.968, 300",75.77000000000001,1.107267198255259,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,83.33333333333333,83.33333333333333,800.0,8000.0,full_s_curve_with_cruise,2.4355883996640246,acceleration or jerk limited; axis velocity limit; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
981,X28.306 Y43.314,rapid,"32.211, 160.968, 300","28.306, 43.314, 300",117.71878669524249,0.9685625975360654,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,166.66666666666666,166.66666666666666,1000.5506544209503,10005.506544209502,full_s_curve_with_cruise,1.3712942863338922,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction,1
982,Z222.765,rapid,"28.306, 43.314, 300","28.306, 43.314, 222.765",77.23500000000001,1.124847198255259,,,,,,,,,,,,,,1.6706306795731782,1.6706306795731782,83.33333333333333,83.33333333333333,800.0,8000.0,full_s_curve_with_cruise,2.427326122127832,acceleration or jerk limited; axis velocity limit; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,1
983,G03 X26.374 Y49.822 I-4.220 J2.287 F10000,arc,"28.306, 43.314, 222.765","26.374, 49.822, 222.765",7.540283028879209,0.31728444192444677,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G03,,,,,1.6706306795731782,36.46966667826187,36.469666678261966,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,16.412328324030355,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,9
984,G02 X23.177 Y52.209 I3.525 J8.055 F10000,arc,"26.374, 49.822, 222.765","23.177, 52.209, 222.765",4.024857535643713,0.10118203208372724,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,36.46966667826187,42.881327329194505,42.8813273291946,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,4.459347207680915,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
985,X21.289 Y57.398 I6.953 J5.468 F10000,arc,"23.177, 52.209, 222.765","21.289, 57.398, 222.765",5.61563204575745,0.12041643093926063,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,42.881327329194505,50.14551831625047,50.145518316250495,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.8133867535995862,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,5
986,X21.904 Y61.972 I14.026 J0.441 F10000,arc,"21.289, 57.398, 222.765","21.904, 61.972, 222.765",4.636215869922845,0.08810150142123718,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,50.14551831625047,54.99991955799757,54.999919557997615,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,3.28110188158345,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
987,X24.252 Y67.106 I20.816 J-6.414 F10000,arc,"21.904, 61.972, 222.765","24.252, 67.106, 222.765",5.661368390912655,0.0975533215952377,,10000.0,G94,10000.0,mm_per_min,10000.0,False,G17,G02,,,,,54.99991955799757,60.952721783336806,60.95272178333684,166.66666666666666,800.0,10000.0,degraded_s_curve_no_cruise,2.9866572187962848,acceleration or jerk limited; low entry velocity due to previous junction; low exit velocity due to next junction; short segment speed degradation,4
